USERID,score,city,gender,age,equity,balance,products,credit_card,last_activity,EST_SALARY,churn
124865,856.0,Ярославль,М,36.0,4,1193852.95,4,0,1,80324.21,0
225239,875.0,Ярославль,М,30.0,6,793229.81,1,1,1,137325.49,1
117925,934.0,Ярославль,Ж,40.0,0,,1,1,1,313597.68,0
124653,776.0,Рыбинск,Ж,37.0,0,254846.25,3,1,0,56456.11,0
145729,953.0,Ярославль,М,32.0,5,1854285.38,4,1,0,504387.18,1
172202,931.0,Ростов,Ж,27.0,0,,1,1,1,135482.52,0
201765,891.0,Рыбинск,Ж,40.0,0,,1,1,1,233542.52,0
174822,871.0,Ярославль,Ж,42.0,0,,1,0,1,94544.03,0
213256,742.0,Ярославль,Ж,36.0,0,,1,1,1,216569.8,0
145858,793.0,Ярославль,М,65.0,1,254667.28,1,1,0,89644.9,0
114964,859.0,Ярославль,Ж,26.0,3,136336.07,2,1,0,30832.92,0
180804,911.0,Рыбинск,М,25.0,4,522244.9,2,0,1,127280.57,1
172336,910.0,Ярославль,М,25.0,5,282392.08,2,1,0,44232.32,0
146961,945.0,Ярославль,Ж,30.0,1,,1,0,1,93016.88,0
177834,851.0,Ростов,М,19.0,1,11733.68,1,1,0,17349.34,0
173889,840.0,Ростов,Ж,59.0,2,492117.91,1,1,0,66544.7,1
135827,865.0,Рыбинск,М,28.0,5,421382.14,2,1,0,38398.65,0
207628,875.0,Рыбинск,Ж,41.0,0,,1,0,0,225502.47,0
134209,768.0,Ярославль,М,50.0,2,1224914.93,3,0,1,168122.78,0
153510,869.0,Ярославль,М,38.0,4,769078.97,3,0,0,171761.66,0
220017,886.0,Ярославль,М,43.0,4,3906086.24,3,0,0,314443.89,0
118894,845.0,Ярославль,Ж,30.0,5,417390.38,2,1,1,68231.92,0
161994,948.0,Ярославль,Ж,35.0,4,3261625.56,2,0,1,261126.67,1
181425,865.0,Ярославль,М,33.0,5,506940.76,2,1,0,83330.18,1
150063,836.0,Ростов,Ж,44.0,0,180502.28,2,1,1,55586.37,1
160145,960.0,Ярославль,М,50.0,0,,1,1,0,967517.99,0
141720,936.0,Ярославль,М,22.0,0,,2,1,1,77361.05,0
150910,929.0,Рыбинск,Ж,35.0,1,,1,1,1,150530.25,0
144101,825.0,Ярославль,Ж,65.0,4,415240.27,1,1,1,35454.86,0
140108,777.0,Рыбинск,Ж,45.0,4,245405.39,1,1,1,166309.46,0
128464,853.0,Ярославль,Ж,33.0,5,601695.01,2,0,1,178898.57,1
202937,996.0,Ростов,Ж,68.0,3,1221350.81,3,1,0,45145.07,0
116582,910.0,Рыбинск,Ж,42.0,2,475583.65,2,0,1,125823.11,0
116952,919.0,Ярославль,Ж,43.0,0,,1,1,0,214803.87,0
164144,837.0,Ярославль,Ж,41.0,4,618591.93,2,1,0,155799.64,0
148015,824.0,Ярославль,М,31.0,3,772529.56,1,1,1,141717.72,1
135848,885.0,Ростов,М,44.0,0,,1,0,0,216194.56,0
150234,874.0,Рыбинск,М,60.0,3,1230758.35,2,1,1,54002.55,0
153104,813.0,Ярославль,М,19.0,5,9459.77,2,1,1,97344.6,0
148109,914.0,Ярославль,М,26.0,4,773491.28,2,0,1,103863.72,1
129038,910.0,Ярославль,Ж,60.0,0,,1,0,1,57001.06,0
205415,806.0,Рыбинск,Ж,39.0,2,329775.0,1,1,1,136725.98,0
222363,839.0,Ярославль,Ж,37.0,4,1171018.92,2,1,1,126408.93,0
141130,780.0,Ярославль,М,52.0,2,354481.71,2,1,0,189313.32,0
206555,811.0,Ростов,М,37.0,2,454696.44,2,1,1,184651.0,0
171303,950.0,Ярославль,М,32.0,0,,1,1,0,142063.89,0
145810,822.0,Ярославль,М,40.0,0,,1,0,0,217616.22,0
154418,858.0,Рыбинск,М,40.0,2,1263750.28,3,1,1,160880.93,0
169290,932.0,Ярославль,М,32.0,0,,1,1,0,146395.75,0
203279,943.0,Ярославль,М,34.0,5,1165203.09,1,1,1,166030.53,1
202507,748.0,Ярославль,М,41.0,0,,1,1,1,327063.58,0
220396,771.0,Ярославль,М,38.0,4,891556.47,2,1,0,48824.85,0
222200,926.0,Ярославль,Ж,53.0,5,742750.36,1,1,1,63465.93,0
163133,886.0,Ярославль,Ж,39.0,4,747253.92,3,0,0,139246.99,0
115218,884.0,Ярославль,Ж,54.0,4,482334.86,1,1,1,74437.44,0
163147,843.0,Ростов,М,49.0,4,485246.3,1,0,0,111211.81,0
208622,766.0,Ярославль,Ж,44.0,1,721031.74,2,0,0,204959.09,0
116095,788.0,Ярославль,М,33.0,4,296486.52,3,1,0,181299.31,1
152388,923.0,Рыбинск,М,48.0,5,1721415.45,2,1,0,181663.71,0
151153,856.0,Ярославль,Ж,33.0,5,1040423.92,2,1,0,209744.58,0
192143,784.0,Рыбинск,Ж,61.0,3,333672.61,2,1,0,29494.55,0
177268,754.0,Ростов,Ж,42.0,4,468883.83,2,0,1,200263.1,0
205168,878.0,Ярославль,Ж,57.0,5,392377.64,4,0,1,60465.47,0
226802,906.0,Ярославль,М,37.0,0,,1,1,1,129904.94,0
161029,894.0,Ярославль,Ж,32.0,5,426701.19,3,0,0,73511.65,0
226790,882.0,Ярославль,М,33.0,5,447591.34,2,1,1,87373.21,1
216963,882.0,Ярославль,М,60.0,4,1560212.11,3,0,0,235995.97,0
126919,913.0,Рыбинск,Ж,46.0,3,468350.12,1,1,0,225466.39,0
119270,857.0,Ростов,М,55.0,5,661538.22,1,1,0,42219.32,0
119412,897.0,Ярославль,Ж,55.0,5,1847675.01,3,0,1,132865.53,1
122688,807.0,Ярославль,М,37.0,3,472638.99,2,1,1,141204.64,0
180762,929.0,Рыбинск,М,34.0,4,1587765.08,2,0,1,189784.68,1
129011,858.0,Ростов,М,32.0,5,434839.95,2,1,0,54389.03,0
184201,906.0,Ярославль,Ж,45.0,4,1144316.25,3,0,0,152245.9,0
139635,784.0,Ростов,Ж,41.0,3,1210359.08,3,1,0,142692.7,0
141188,910.0,Ярославль,Ж,71.0,0,,1,0,1,222073.05,0
125213,748.0,Ярославль,М,27.0,3,438631.83,2,1,0,42672.23,0
207556,780.0,Ярославль,М,32.0,2,247054.49,2,1,1,36194.11,0
153765,806.0,Рыбинск,М,42.0,3,850240.63,3,1,1,236021.4,0
214982,971.0,Ростов,Ж,41.0,5,477996.08,1,1,0,20818.99,0
191520,767.0,Ярославль,М,45.0,0,,1,1,1,880005.05,0
215006,953.0,Рыбинск,М,33.0,0,,1,1,0,142008.54,0
190582,779.0,Ярославль,М,32.0,4,870759.68,1,1,0,100684.9,0
185107,871.0,Ярославль,М,51.0,4,1855634.4,2,1,1,170195.38,0
203308,966.0,Ярославль,М,33.0,3,622546.52,1,1,1,61265.95,0
129408,795.0,Рыбинск,М,25.0,0,100656.91,2,1,1,38498.56,0
128429,911.0,Ярославль,Ж,29.0,4,1903930.55,2,0,1,150922.6,1
147393,792.0,Ярославль,М,32.0,1,949564.32,3,0,1,60701.61,0
151892,792.0,Ярославль,М,47.0,3,1213380.76,2,1,1,138857.7,1
103122,845.0,Ярославль,Ж,44.0,2,294713.11,2,1,1,129519.56,1
198243,927.0,Ярославль,М,38.0,0,,1,1,1,112558.32,0
225179,962.0,Ярославль,М,35.0,0,27031.76,1,1,1,139921.49,0
206552,972.0,Ростов,Ж,29.0,2,210709.72,2,0,0,34906.32,0
223872,790.0,Ярославль,М,36.0,4,978189.51,3,0,1,217665.02,0
220908,818.0,Ярославль,М,34.0,4,440263.28,2,1,1,79094.3,1
212983,874.0,Ростов,М,32.0,3,379649.12,1,1,1,63887.82,1
171259,757.0,Рыбинск,М,36.0,3,205050.47,1,1,0,76758.78,0
185650,938.0,Ярославль,М,29.0,4,1757257.57,3,0,0,121126.25,0
206699,892.0,Рыбинск,Ж,30.0,1,178329.07,2,1,1,114011.11,0
210297,876.0,Ростов,Ж,32.0,5,456798.34,1,1,0,97479.66,0
132056,865.0,Рыбинск,М,64.0,4,308632.14,2,1,0,57955.85,0
165478,757.0,Ярославль,М,41.0,3,390671.45,2,1,0,238574.34,1
163819,917.0,Ярославль,М,62.0,1,3191439.06,2,0,0,130580.48,0
207553,895.0,Рыбинск,М,40.0,0,,1,1,0,147152.2,0
191353,900.0,Ярославль,Ж,34.0,1,,2,0,1,232154.92,0
201187,901.0,Рыбинск,Ж,31.0,4,1187390.58,2,0,0,103660.76,0
171245,748.0,Ярославль,М,41.0,3,1273747.37,2,0,1,144721.59,0
222547,878.0,Ярославль,М,42.0,4,479006.3,1,1,0,136956.96,0
179111,803.0,Рыбинск,М,39.0,2,412831.42,2,0,0,112519.77,0
115989,816.0,Ярославль,М,33.0,4,216080.69,3,0,0,31236.9,0
132998,834.0,Ярославль,М,45.0,5,920123.11,2,0,1,156908.27,0
119685,839.0,Ярославль,Ж,34.0,5,495361.59,2,1,1,109897.93,0
174755,709.0,Ярославль,М,27.0,0,,2,1,0,338940.25,0
228910,919.0,Ярославль,М,56.0,4,2844342.01,2,0,0,55176.99,1
132171,830.0,Ростов,Ж,56.0,4,1159976.97,2,0,1,95173.83,0
132004,820.0,Ростов,М,44.0,2,448425.97,2,1,0,139191.4,0
215341,950.0,Ярославль,М,37.0,0,,1,0,1,284816.69,0
207740,921.0,Ярославль,М,39.0,0,,1,1,0,208398.83,0
195967,985.0,Ярославль,М,63.0,4,1348049.29,3,0,1,36691.68,1
216059,942.0,Ярославль,М,32.0,0,,1,1,1,92048.98,0
218880,926.0,Ярославль,Ж,30.0,5,5270924.77,3,0,1,633578.89,1
184146,743.0,Ярославль,М,47.0,0,,1,1,1,361209.34,0
122107,811.0,Рыбинск,Ж,39.0,4,487532.58,2,1,0,129469.35,0
227856,823.0,Ярославль,М,33.0,2,109074.72,2,0,0,142068.97,0
153726,823.0,Рыбинск,М,36.0,3,1329135.95,2,0,1,127290.91,1
123253,839.0,Ярославль,М,56.0,2,203855.83,3,0,0,135605.26,0
192619,884.0,Ярославль,Ж,37.0,0,,1,0,0,118072.08,0
133443,814.0,Ярославль,Ж,51.0,0,,1,0,0,202276.66,0
139727,938.0,Рыбинск,М,41.0,0,,2,1,0,801219.54,0
222894,892.0,Ярославль,Ж,45.0,0,,1,1,0,170756.24,0
219157,972.0,Ростов,М,34.0,2,859558.24,2,1,0,112138.54,0
176541,707.0,Ярославль,Ж,35.0,0,,1,1,1,968740.75,0
154450,863.0,Ярославль,М,53.0,3,985855.01,1,1,0,42315.57,0
118832,809.0,Рыбинск,М,41.0,0,84395.96,2,0,1,189939.38,0
206963,896.0,Ярославль,М,25.0,0,,1,1,1,217908.71,0
167465,822.0,Ростов,М,28.0,0,62968.24,2,1,0,44944.85,0
125137,868.0,Ярославль,М,38.0,5,2778734.37,2,0,1,231161.44,1
127304,952.0,Ярославль,Ж,30.0,0,,1,1,0,177450.16,0
149242,824.0,Рыбинск,М,28.0,3,195962.63,1,1,0,19175.2,1
116520,800.0,Ярославль,М,63.0,0,105954.15,1,1,1,31391.4,0
222478,861.0,Ярославль,Ж,69.0,5,553107.48,3,1,0,44900.81,0
167147,841.0,Ярославль,М,58.0,5,797223.29,2,1,0,74320.91,0
118905,847.0,Рыбинск,Ж,60.0,2,1281503.77,3,1,0,51286.89,0
187647,866.0,Рыбинск,Ж,45.0,1,281675.66,1,1,1,60878.04,0
212663,936.0,Ярославль,М,69.0,6,1125488.31,3,0,1,205813.39,1
213407,918.0,Ярославль,Ж,53.0,0,,1,1,1,164733.96,0
219159,790.0,Ярославль,М,39.0,3,341236.2,2,1,0,122784.97,0
206352,859.0,Рыбинск,М,28.0,8,196999.67,4,1,1,116895.91,1
165661,806.0,Ростов,М,35.0,2,379450.52,1,1,0,77825.81,0
164261,903.0,Ярославль,М,27.0,0,,1,1,0,100429.59,0
186458,860.0,Рыбинск,Ж,28.0,3,459848.19,2,1,0,62997.9,0
219009,822.0,Рыбинск,Ж,56.0,5,912747.11,2,0,1,164378.82,0
212591,793.0,Ярославль,Ж,26.0,5,255347.89,1,1,1,43883.58,0
216922,898.0,Ярославль,Ж,48.0,0,,1,0,0,174244.92,0
160481,914.0,Рыбинск,М,54.0,0,,1,1,0,167197.63,0
201352,700.0,Ярославль,Ж,68.0,0,,1,1,1,313989.81,0
222062,789.0,Ярославль,Ж,55.0,5,1385849.23,2,0,1,86192.84,0
145176,881.0,Ростов,Ж,67.0,0,,1,1,1,55377.01,0
171082,760.0,Рыбинск,М,34.0,5,585999.56,2,1,1,55006.25,0
226809,819.0,Ярославль,М,34.0,4,426797.84,2,1,1,85306.19,0
228010,781.0,Ярославль,Ж,28.0,4,710619.75,2,1,1,29873.92,0
208827,826.0,Ярославль,Ж,54.0,4,413683.07,3,0,0,43803.97,1
197069,829.0,Рыбинск,М,34.0,4,860973.15,1,1,1,58379.29,0
131217,897.0,Ярославль,Ж,34.0,0,,1,1,0,269274.73,0
198635,670.0,Ярославль,Ж,,0,,1,1,1,168699.33,0
138788,939.0,Ярославль,Ж,41.0,0,,1,1,0,1016777.65,0
130369,825.0,Ярославль,М,50.0,5,577246.52,2,0,0,145318.49,0
169636,743.0,Ярославль,Ж,39.0,0,,1,1,1,236750.78,0
126189,934.0,Ярославль,М,39.0,0,,1,1,1,1226911.03,0
172135,836.0,Ярославль,М,46.0,0,279004.83,2,1,0,210309.49,0
200631,750.0,Ярославль,М,55.0,2,566340.37,2,0,1,55627.06,0
161276,803.0,Ярославль,М,36.0,3,350662.58,1,1,1,173253.12,0
179964,886.0,Ярославль,Ж,65.0,0,,1,1,1,146081.78,0
191514,804.0,Рыбинск,Ж,52.0,3,420526.24,3,1,0,119460.1,1
166317,802.0,Рыбинск,Ж,49.0,5,614677.77,2,0,1,48932.07,0
229036,948.0,Рыбинск,Ж,43.0,0,,1,0,0,241225.29,0
181414,881.0,Рыбинск,М,53.0,4,3579533.9,2,0,1,269084.49,1
147372,831.0,Ростов,Ж,42.0,4,450663.44,2,0,1,191437.48,0
213600,815.0,Ростов,Ж,39.0,3,1162352.81,1,1,1,138658.1,0
155180,755.0,Ярославль,М,29.0,2,112689.56,3,1,0,17826.96,0
150099,879.0,Рыбинск,Ж,30.0,3,755429.15,2,0,1,111434.9,1
133353,915.0,Ростов,Ж,44.0,0,,1,0,0,450316.6,0
116320,883.0,Рыбинск,Ж,39.0,4,943047.42,2,1,1,192925.33,0
165641,843.0,Ростов,Ж,47.0,0,224135.88,2,0,0,195639.98,0
154621,960.0,Рыбинск,М,20.0,0,,1,1,1,79018.26,0
212021,926.0,Ярославль,М,61.0,4,743057.97,2,1,0,70258.67,0
136479,968.0,Ростов,М,46.0,3,407391.16,1,0,0,27590.77,0
185369,874.0,Ярославль,Ж,39.0,3,1113238.5,4,1,1,151660.38,1
178343,961.0,Ярославль,М,54.0,0,,1,1,1,158897.68,0
215331,785.0,Ярославль,М,32.0,1,109176.7,2,1,1,98277.75,0
118845,810.0,Рыбинск,М,35.0,4,662213.98,1,1,1,134949.84,0
217855,856.0,Ярославль,Ж,68.0,2,993614.83,3,0,0,68621.52,0
185005,792.0,Ярославль,Ж,50.0,3,184593.41,2,1,0,205347.91,0
187965,767.0,Ярославль,Ж,24.0,3,1387499.1,2,1,1,65498.0,0
199425,903.0,Ростов,Ж,39.0,0,,1,0,0,243399.57,0
139356,959.0,Ярославль,М,32.0,0,,1,1,0,265689.43,0
125005,888.0,Ярославль,Ж,62.0,0,,1,1,0,80542.96,0
178771,901.0,Ярославль,М,29.0,4,274441.55,1,1,0,81609.57,0
132502,916.0,Ярославль,Ж,31.0,7,787262.02,2,0,1,105495.79,1
162671,754.0,Ростов,Ж,56.0,2,186289.19,2,0,0,64807.43,0
166340,971.0,Рыбинск,М,33.0,1,398669.49,2,1,1,94728.44,0
200755,838.0,Рыбинск,М,45.0,4,1101062.71,2,1,1,211868.14,0
161795,710.0,Ярославль,М,24.0,0,,1,1,1,91762.59,0
187802,899.0,Рыбинск,М,56.0,4,1157247.64,4,1,1,74312.16,0
161788,881.0,Ярославль,Ж,36.0,0,,1,1,1,130473.35,0
149388,908.0,Ярославль,М,22.0,2,50754.64,2,1,0,55246.63,0
212509,933.0,Ярославль,Ж,51.0,5,1449619.59,3,0,1,306330.62,1
229026,843.0,Ростов,Ж,41.0,2,334070.63,2,0,0,152322.57,0
115464,805.0,Ростов,М,26.0,6,195622.22,3,0,1,27021.56,0
215840,830.0,Ярославль,М,31.0,2,157987.8,1,1,0,49079.35,0
154869,869.0,Рыбинск,Ж,37.0,4,925384.79,2,1,0,115765.41,0
145571,879.0,Рыбинск,Ж,71.0,4,789426.33,1,1,1,78672.5,0
186640,895.0,Ярославль,М,33.0,0,,1,1,0,64128.18,0
183917,873.0,Ярославль,Ж,50.0,4,1416728.53,2,1,0,240612.98,0
210141,858.0,Ростов,М,30.0,3,228131.71,2,1,1,94986.18,1
164034,768.0,Рыбинск,Ж,33.0,0,,2,1,1,783681.75,0
142926,913.0,Ростов,Ж,36.0,0,,1,0,0,158389.27,0
228267,900.0,Ярославль,Ж,29.0,0,,1,0,0,509275.25,0
133549,863.0,Ростов,М,33.0,3,894969.25,1,0,0,97967.9,0
226550,940.0,Рыбинск,М,,0,,1,0,1,147696.95,0
180486,917.0,Ярославль,М,36.0,3,115742.76,1,1,0,77363.96,1
139838,917.0,Ярославль,Ж,60.0,0,,2,1,0,165583.37,0
208075,809.0,Ростов,Ж,38.0,3,416263.4,2,0,1,179285.36,0
168724,815.0,Рыбинск,Ж,49.0,2,703579.14,2,1,1,697106.41,0
136271,878.0,Ярославль,М,33.0,5,391231.84,2,1,0,84859.1,0
163175,882.0,Ярославль,М,43.0,0,,2,1,0,53662.85,0
116374,864.0,Ростов,М,60.0,4,448736.42,2,0,0,53272.78,0
124679,796.0,Ярославль,Ж,43.0,4,552017.61,1,1,0,167481.63,0
196189,804.0,Ярославль,Ж,50.0,0,157388.45,2,0,1,506011.98,0
216261,823.0,Рыбинск,Ж,40.0,5,730480.03,2,0,1,226825.22,0
187648,877.0,Ростов,Ж,60.0,5,812262.4,2,0,1,93255.71,0
173172,917.0,Ярославль,Ж,58.0,3,1429394.84,2,0,0,168573.41,0
155738,896.0,Ярославль,Ж,33.0,4,403196.13,2,1,1,63473.22,0
187445,821.0,Ростов,М,50.0,0,299208.0,2,0,0,100573.77,0
196338,875.0,Ярославль,М,29.0,2,122396.31,2,1,0,142744.19,0
200957,653.0,Ярославль,М,45.0,0,,1,1,0,103685.39,0
228940,865.0,Ярославль,М,50.0,3,4721830.13,2,0,1,156308.11,0
190389,717.0,Ярославль,М,58.0,0,,1,1,0,143448.81,0
201260,927.0,Ярославль,Ж,32.0,0,,1,1,1,239159.94,0
196950,875.0,Ярославль,М,36.0,3,1278803.0,3,0,1,209766.61,1
170406,742.0,Ярославль,Ж,57.0,0,,1,1,0,124768.07,0
143627,882.0,Ростов,Ж,56.0,2,293093.4,2,0,1,109597.89,1
164286,815.0,Ярославль,Ж,24.0,1,187406.06,2,1,1,140454.46,0
172634,818.0,Рыбинск,М,39.0,2,370793.41,2,1,1,107273.64,0
161923,878.0,Ростов,М,50.0,3,1149138.92,4,1,1,136239.01,1
219626,964.0,Ярославль,М,32.0,7,2387747.91,4,1,1,197723.24,1
167313,908.0,Ярославль,Ж,48.0,0,,1,1,1,220098.29,0
160597,797.0,Ярославль,М,40.0,0,240634.86,1,1,0,149948.03,0
205634,862.0,Ростов,Ж,58.0,4,567157.68,2,1,0,79791.5,0
196336,855.0,Ростов,М,35.0,5,735113.05,1,1,0,127476.7,0
126410,832.0,Ярославль,Ж,35.0,5,456331.29,2,1,1,122772.27,1
226237,785.0,Ярославль,М,36.0,5,1356427.69,2,1,0,115740.11,0
216296,761.0,Ярославль,Ж,46.0,3,1172723.27,3,0,0,70741.01,0
215159,804.0,Ярославль,Ж,61.0,3,1396233.62,2,1,0,68503.55,0
137085,799.0,Ярославль,Ж,58.0,3,360268.52,2,0,1,45564.38,1
146901,981.0,Ростов,М,53.0,0,,1,0,0,210563.45,0
136647,824.0,Ярославль,М,37.0,5,1041829.71,1,1,0,154671.7,1
131715,931.0,Ростов,Ж,60.0,4,1219641.11,4,1,0,96250.09,1
135346,763.0,Рыбинск,Ж,65.0,0,,1,1,1,731421.84,0
151006,786.0,Ярославль,Ж,42.0,3,1226605.45,3,0,1,98081.85,0
118193,913.0,Ярославль,М,34.0,0,,1,1,1,211790.92,0
180074,840.0,Ростов,Ж,78.0,2,286195.86,2,0,0,37497.34,0
121600,900.0,Ярославль,Ж,44.0,4,502238.38,3,0,1,168995.36,0
215188,809.0,Ростов,Ж,58.0,4,1274915.35,2,0,1,186037.52,0
187796,906.0,Ярославль,М,31.0,5,355266.93,2,1,0,127049.36,0
135799,939.0,Рыбинск,Ж,31.0,0,,1,0,0,147705.06,0
225801,809.0,Ярославль,Ж,49.0,4,469979.37,1,1,0,70279.08,0
196351,986.0,Рыбинск,Ж,59.0,1,344450.38,2,0,0,35963.82,0
184013,810.0,Ярославль,Ж,66.0,5,346816.05,3,0,1,25937.69,0
164665,871.0,Ростов,М,32.0,2,233461.12,2,1,0,71880.33,0
126700,907.0,Ярославль,М,34.0,0,,1,0,0,247030.78,0
177157,962.0,Ярославль,Ж,32.0,4,871651.95,2,1,1,29678.06,0
124374,764.0,Ярославль,М,58.0,3,1384030.95,2,1,1,45887.71,0
174194,783.0,Ростов,Ж,33.0,2,238382.14,2,0,0,115078.55,0
202753,725.0,Рыбинск,М,44.0,0,,1,1,0,467601.56,0
160676,894.0,Ярославль,Ж,30.0,4,504448.59,2,1,0,65617.33,0
221142,839.0,Ярославль,Ж,43.0,3,396924.89,4,1,1,202147.69,1
177117,938.0,Ярославль,Ж,34.0,0,,1,1,0,134185.64,0
95627,831.0,Ростов,М,25.0,6,208738.82,4,1,1,12945.28,0
123292,794.0,Ярославль,Ж,41.0,5,656230.31,2,1,1,224511.07,0
225252,717.0,Рыбинск,М,47.0,0,,3,1,0,113243.83,0
160737,811.0,Ростов,М,56.0,4,759084.38,2,0,1,90702.71,1
162984,940.0,Ярославль,Ж,42.0,4,2970686.09,1,1,0,263540.36,0
224514,925.0,Рыбинск,Ж,43.0,3,1242803.61,2,1,0,219922.02,0
169399,833.0,Ярославль,М,42.0,5,532637.28,2,1,0,104306.49,0
193178,906.0,Рыбинск,М,54.0,6,1604490.35,2,0,1,93312.67,1
197873,864.0,Ярославль,М,25.0,2,132468.27,2,1,0,101005.15,0
221630,839.0,Ярославль,М,36.0,5,1007390.14,2,0,1,177398.76,0
224490,841.0,Рыбинск,Ж,42.0,1,191697.69,2,1,1,60960.97,0
160278,876.0,Ярославль,Ж,37.0,2,276500.93,2,1,0,120110.73,0
198797,905.0,Ярославль,М,43.0,5,1405167.58,1,1,0,179092.41,0
208823,959.0,Ярославль,Ж,42.0,0,,1,1,0,278448.51,0
136518,831.0,Ярославль,М,59.0,5,546344.89,2,1,0,37976.76,0
193585,831.0,Ярославль,М,37.0,4,456890.08,1,1,1,135110.73,0
175899,849.0,Ярославль,М,36.0,5,805894.45,2,0,1,227051.52,1
117516,778.0,Ростов,М,36.0,2,120732.6,1,1,1,90470.76,0
135243,951.0,Ярославль,М,38.0,5,14134432.03,2,1,0,1281547.73,0
226974,874.0,Рыбинск,М,46.0,5,339427.29,4,0,1,130540.12,1
176339,819.0,Ярославль,Ж,42.0,3,696094.36,2,0,0,206902.4,0
199623,880.0,Ярославль,М,33.0,3,420335.66,2,1,0,118227.6,0
119620,966.0,Рыбинск,М,25.0,0,,2,1,0,190884.33,0
193876,879.0,Ярославль,М,33.0,3,531783.47,2,1,0,77290.26,0
132889,805.0,Ярославль,Ж,53.0,1,236455.02,2,0,1,95854.75,0
128884,860.0,Ярославль,Ж,35.0,5,1387019.22,3,0,0,104012.82,0
195889,789.0,Ярославль,Ж,53.0,5,841403.44,2,1,1,34132.32,0
159431,858.0,Ярославль,М,26.0,5,271151.17,2,1,0,30847.98,0
221622,827.0,Рыбинск,М,22.0,4,46414.2,2,1,1,49632.33,0
119698,874.0,Ярославль,Ж,35.0,1,81362.19,2,1,0,69998.08,0
223696,814.0,Ярославль,М,33.0,5,1076177.19,2,1,1,72250.43,1
142956,787.0,Рыбинск,М,25.0,3,128449.79,2,0,1,65843.18,0
123979,801.0,Рыбинск,Ж,34.0,1,237735.58,2,0,0,121082.08,0
119802,799.0,Ярославль,М,61.0,1,128253.07,1,1,0,27168.73,1
147152,914.0,Ярославль,М,52.0,0,,1,1,0,199143.23,0
124450,859.0,Ярославль,Ж,38.0,6,516811.2,1,1,1,95144.63,1
163190,877.0,Ярославль,М,57.0,3,2097428.99,3,0,1,143016.48,1
179230,984.0,Рыбинск,Ж,67.0,4,702841.03,2,0,0,11462.92,0
178129,856.0,Рыбинск,М,54.0,3,528056.89,2,0,1,176791.47,0
172459,768.0,Ярославль,Ж,49.0,1,254294.63,2,1,0,117278.07,0
182417,847.0,Ростов,Ж,32.0,5,926179.28,2,1,0,30725.64,0
182042,711.0,Ярославль,М,37.0,2,185261.17,1,1,1,48236.72,0
131203,813.0,Ростов,М,41.0,4,279038.79,1,1,1,150049.58,0
117869,872.0,Ярославль,М,59.0,3,253024.26,2,1,0,62061.49,0
209971,788.0,Ярославль,Ж,42.0,4,1039360.45,2,0,0,168953.84,0
